Matricule,Type_Contrat,Service,Type_Absence,Date_Debut,Date_Fin,Duree_Jours,Valide,Commentaire_RH
d16828a552cc,Intérimaire,Crédit Immobilier,Formation,2024-10-27,10/29/2024,3,0,Validé manager
d16828a552cc,Intérimaire,Crédit Immobilier,Congé Payé,09/26/2024,01/10/2024,-1,O,Validé manager
d16828a552cc,Intérimaire,Crédit Immobilier,rtt,10.03.2024,10.03.2024,1,1,RAS
2df1e2fe0fe1,cdi,Recouvrement,CONGE_PAYE,09.06.2026,2026-06-15,7,O,A régulariser
2df1e2fe0fe1,CDI,Recouvrement,FORMATION,08.06.2026,2026-06-09,2,1,Validé manager
2df1e2fe0fe1,CDI,Recouvrement,Congé Payé,2025-01-03,08/01/2025,6,O,URGENT
2df1e2fe0fe1,CDI,Recouvrement,MALADIE,2024-03-18,20/03/2024,3,Y,URGENT
2df1e2fe0fe1,cdi,Recouvrement,FORMATION,26/01/24,28/01/2024,3,Y,URGENT
2df1e2fe0fe1,cdi,Recouvrement,RTT,26-06-2025,26/06/2025,1,O,
2df1e2fe0fe1,CDI,Recouvrement,CONGE_PAYE,26.09.2025,09/30/2025,5,O,Validé manager
2df1e2fe0fe1,cdi,Recouvrement,CP,2025-02-15,02/21/2025,7,O,URGENT
2df1e2fe0fe1,cdi,Recouvrement,rtt,05.10.2024,2024-10-05,1,NON,Validé manager
2df1e2fe0fe1,CDI,Recouvrement,FORMATION,17/09/2024,19.09.2024,3,O,En attente validation
2df1e2fe0fe1,CDI,Recouvrement,CONGE_PAYE,01/08/2024,2024-08-10,10,1,En attente validation
2df1e2fe0fe1,cdi,Recouvrement,CP,03/23/2024,01/04/2024,10,1,A régulariser
2df1e2fe0fe1,CDI,Recouvrement,FORMATION,23-08-2024,25/08/24,3,OUI,A régulariser
2df1e2fe0fe1,cdi,Recouvrement,CP,06.04.2026,2026-04-12,7,OUI,
2df1e2fe0fe1,CDI,Recouvrement,Absent,23/08/25,23/08/2025,1,N,
2df1e2fe0fe1,cdi,Recouvrement,CP,10/30/2024,2024-11-08,10,NON,En attente validation
2df1e2fe0fe1,CDI,Recouvrement,MALADIE,24.03.2024,26.03.2024,3,Y,
2df1e2fe0fe1,CDI,Recouvrement,CP,13/12/25,17.12.2025,5,OUI,
2df1e2fe0fe1,cdi,Recouvrement,RTT,27/10/2025,27/10/2025,1,NON,
2df1e2fe0fe1,cdi,Recouvrement,CONGE_PAYE,06/06/2025,2025-06-10,-1,OUI,
2df1e2fe0fe1,cdi,Recouvrement,FORMATION,25/04/2026,26-04-2026,2,OUI,Certificat fourni
2df1e2fe0fe1,CDI,Recouvrement,Absent,01/26/2025,01/26/2025,1,0,A régulariser
2df1e2fe0fe1,CDI,Recouvrement,CONGE_PAYE,30/11/2024,09/12/2024,10,N,
2df1e2fe0fe1,cdi,Recouvrement,rtt,26/10/25,26/10/2025,1,O,Certificat fourni
2df1e2fe0fe1,CDI,Recouvrement,Formation CFA,17-04-2026,04/21/2026,5,Y,URGENT
2df1e2fe0fe1,CDI,Recouvrement,rtt,2025-07-28,28/07/25,1,N,
2df1e2fe0fe1,cdi,Recouvrement,Congé Payé,01/12/2024,08.12.2024,8,Y,
2df1e2fe0fe1,cdi,Recouvrement,Formation CFA,2025-05-27,28.05.2025,2,Y,Validé manager
2df1e2fe0fe1,CDI,Recouvrement,Formation,15.07.2024,19-07-2024,5,1,En attente validation
2df1e2fe0fe1,cdi,Recouvrement,Congé Payé,02-10-2024,08.10.2024,7,0,
2df1e2fe0fe1,cdi,Recouvrement,CP,21/03/2026,25/03/26,5,NON,
2df1e2fe0fe1,cdi,Recouvrement,Formation CFA,20-11-2024,2024-11-23,4,N,
af1fc8f0b311,CDI,Conformité KYC,Formation CFA,28/05/2024,29/05/2024,2,OUI,A régulariser
af1fc8f0b311,CDI,Conformité KYC,Maladie,2024-01-05,05-01-2024,1,Y,URGENT
af1fc8f0b311,CDI,Conformité KYC,Maladie,20.09.2025,24-09-2025,5,N,
af1fc8f0b311,CDI,Conformité KYC,Formation CFA,01-02-2026,2026-02-04,4,OUI,Validé manager
af1fc8f0b311,CDI,Conformité KYC,RTT,24.08.2024,24.08.2024,1,N,A régulariser
af1fc8f0b311,CDI,Conformité KYC,Maladie,04/14/2025,16/04/25,3,N,Certificat fourni
af1fc8f0b311,CDI,Conformité KYC,FORMATION,04/25/2025,24/04/2025,3,O,
af1fc8f0b311,cdi,Conformité KYC,Congé Payé,27.07.2025,03/08/2025,8,O,En attente validation
af1fc8f0b311,cdi,Conformité KYC,Congé Payé,2025-08-29,2025-09-06,9,OUI,A régulariser
af1fc8f0b311,CDI,Conformité KYC,RTT,2025-11-27,27-11-2025,1,N,
af1fc8f0b311,CDI,Conformité KYC,RTT,28/05/2024,05/28/2024,1,NON,
af1fc8f0b311,cdi,Conformité KYC,CP,31-01-2026,06/02/2026,7,OUI,En attente validation
af1fc8f0b311,cdi,Conformité KYC,Maladie,2026-03-03,2026-03-06,4,OUI,
af1fc8f0b311,cdi,Conformité KYC,MALADIE,10/01/2026,14.01.2026,5,Y,En attente validation
af1fc8f0b311,CDI,Conformité KYC,rtt,2025-11-04,04.11.2025,1,N,RAS
af1fc8f0b311,CDI,Conformité KYC,MALADIE,05/27/2025,31/05/2025,5,OUI,RAS
af1fc8f0b311,CDI,Conformité KYC,FORMATION,05-09-2025,06/09/2025,2,NON,
af1fc8f0b311,CDI,Conformité KYC,Formation CFA,12/28/2025,2026-01-01,5,0,URGENT
af1fc8f0b311,cdi,Conformité KYC,Congé Payé,22.02.2026,02/28/2026,7,O,URGENT
af1fc8f0b311,cdi,Conformité KYC,Formation,09/04/2026,10-04-2026,2,0,Validé manager
af1fc8f0b311,cdi,Conformité KYC,MALADIE,2026-03-15,16/03/26,2,0,En attente validation
af1fc8f0b311,cdi,Conformité KYC,CP,01.03.2024,07.03.2024,7,OUI,URGENT
af1fc8f0b311,CDI,Conformité KYC,rtt,26/10/24,26.10.2024,1,O,RAS
af1fc8f0b311,CDI,Conformité KYC,CP,17-11-2025,2025-11-21,5,Y,RAS
23b966efd308,CDI,Crédit Immobilier,MALADIE,12.08.2025,15-08-2025,4,NON,A régulariser
23b966efd308,CDI,Crédit Immobilier,Congé Payé,24.04.2025,2025-05-03,10,1,En attente validation
23b966efd308,CDI,Crédit Immobilier,Formation,27.02.2025,01-03-2025,3,OUI,
23b966efd308,CDI,Crédit Immobilier,rtt,28/07/25,28/07/2025,1,O,
23b966efd308,CDI,Crédit Immobilier,CONGE_PAYE,07/20/2025,2025-07-28,9,OUI,A régulariser
23b966efd308,CDI,Crédit Immobilier,RTT,25-02-2024,02/25/2024,1,1,Validé manager
23b966efd308,cdi,,CONGE_PAYE,01/20/2024,28-01-2024,9,1,RAS
23b966efd308,cdi,Crédit Immobilier,rtt,10/28/2025,10/28/2025,1,1,
23b966efd308,CDI,Crédit Immobilier,Maladie,2025-06-18,22.06.2025,5,NON,RAS
23b966efd308,CDI,Crédit Immobilier,rtt,11/13/2024,13/11/24,1,0,A régulariser
23b966efd308,cdi,Crédit Immobilier,CP,07.08.2024,15.08.2024,9,0,URGENT
23b966efd308,CDI,Crédit Immobilier,MALADIE,15-02-2026,16/02/26,2,O,A régulariser
23b966efd308,CDI,Crédit Immobilier,FORMATION,2024-07-24,27.07.2024,4,NON,
23b966efd308,CDI,Crédit Immobilier,Congé Payé,05-08-2025,11-08-2025,7,1,
23b966efd308,cdi,Crédit Immobilier,CONGE_PAYE,2026-03-17,2026-03-25,9,Y,En attente validation
23b966efd308,CDI,Crédit Immobilier,MALADIE,2025-05-23,23.05.2025,1,OUI,
23b966efd308,cdi,Crédit Immobilier,Maladie,2025-11-17,17/11/25,1,Y,En attente validation
23b966efd308,cdi,Crédit Immobilier,FORMATION,16/03/24,03/17/2024,2,OUI,A régulariser
23b966efd308,CDI,Crédit Immobilier,RTT,25-07-2024,25/07/2024,1,N,Certificat fourni
23b966efd308,cdi,Crédit Immobilier,Formation CFA,08/26/2025,2025-08-29,4,Y,RAS
23b966efd308,CDI,Crédit Immobilier,rtt,2024-11-25,25/11/2024,1,1,RAS
23b966efd308,CDI,Crédit Immobilier,CP,08-10-2025,2025-10-14,7,1,A régulariser
23b966efd308,CDI,Crédit Immobilier,Absent,17/11/2024,17/11/24,1,N,En attente validation
23b966efd308,cdi,Crédit Immobilier,rtt,30/08/25,30/08/2025,1,O,URGENT
23b966efd308,cdi,Crédit Immobilier,FORMATION,04/26/2024,04/29/2024,4,N,En attente validation
23b966efd308,CDI,Crédit Immobilier,Absent,2026-04-02,02-04-2026,1,O,URGENT
23b966efd308,CDI,Crédit Immobilier,Formation,2026-03-22,03/25/2026,4,NON,
23b966efd308,cdi,Crédit Immobilier,FORMATION,25/10/24,2024-10-26,2,OUI,RAS
23b966efd308,cdi,Crédit Immobilier,rtt,2025-07-27,2025-07-27,1,Y,
23b966efd308,CDI,Crédit Immobilier,Congé Payé,2024-10-10,15/10/2024,-1,OUI,Certificat fourni
a13be7df55a9,CDD,Crédit Immobilier,Congé Payé,11-11-2025,11/15/2025,5,N,A régulariser
a13be7df55a9,CDD,Crédit Immobilier,MALADIE,25/05/26,05/28/2026,4,1,RAS
a13be7df55a9,cdd,Crédit Immobilier,MALADIE,11/11/2025,11.11.2025,1,NON,Validé manager
a13be7df55a9,cdd,Crédit Immobilier,MALADIE,2026-04-28,01-05-2026,4,1,Certificat fourni
a13be7df55a9,CDD,Crédit Immobilier,Maladie,02.03.2026,05/03/2026,4,OUI,En attente validation
a13be7df55a9,cdd,Crédit Immobilier,MALADIE,02.12.2025,05-12-2025,4,O,Validé manager
a13be7df55a9,cdd,Crédit Immobilier,RTT,28-03-2026,28-03-2026,1,O,Certificat fourni
a13be7df55a9,CDD,,CONGE_PAYE,02.10.2025,2025-10-11,10,1,Validé manager
a13be7df55a9,CDD,Crédit Immobilier,Maladie,12-02-2026,2026-02-16,5,O,Certificat fourni
a13be7df55a9,CDD,Crédit Immobilier,Maladie,09/22/2025,26/09/25,95,N,RAS
a13be7df55a9,CDD,Crédit Immobilier,rtt,19-05-2026,19-05-2026,1,NON,
a13be7df55a9,cdd,Crédit Immobilier,Congé Payé,08.01.2026,01/15/2026,8,N,Validé manager
a13be7df55a9,CDD,Crédit Immobilier,Maladie,2026-01-18,21/01/26,4,N,En attente validation
a13be7df55a9,CDD,Crédit Immobilier,Formation,22/11/2025,26.11.2025,5,Y,Certificat fourni
a13be7df55a9,CDD,Crédit Immobilier,MALADIE,21-09-2025,21/09/2025,1,1,RAS
a13be7df55a9,CDD,Crédit Immobilier,rtt,26/04/2026,26/04/2026,1,OUI,A régulariser
a13be7df55a9,cdd,Crédit Immobilier,Congé Payé,28/12/2025,2026-01-03,7,NON,Certificat fourni
a13be7df55a9,CDD,Crédit Immobilier,FORMATION,25/11/25,28/11/2025,4,O,A régulariser
a13be7df55a9,CDD,Crédit Immobilier,Congé Payé,2025-10-01,08/10/2025,8,0,URGENT
a13be7df55a9,CDD,Crédit Immobilier,MALADIE,25/01/2026,27/01/2026,3,0,Validé manager
a13be7df55a9,CDD,Crédit Immobilier,FORMATION,09.12.2025,13/12/2025,5,Y,
a13be7df55a9,CDD,Crédit Immobilier,Formation CFA,13-02-2026,17/02/26,5,N,
a13be7df55a9,CDD,Crédit Immobilier,Maladie,2026-05-07,2026-05-09,3,0,Validé manager
a13be7df55a9,CDD,Crédit Immobilier,rtt,24/12/2025,24.12.2025,1,OUI,Validé manager
f6e7ff7af9d4,CDI,Crédit Immobilier,MALADIE,18-11-2024,21.11.2024,4,OUI,
f6e7ff7af9d4,cdi,Crédit Immobilier,Formation,11.03.2026,14-03-2026,4,Y,
f6e7ff7af9d4,cdi,Crédit Immobilier,Maladie,2025-11-08,2025-11-10,3,O,URGENT
f6e7ff7af9d4,cdi,Crédit Immobilier,MALADIE,14/05/25,05/18/2025,5,1,Validé manager
f6e7ff7af9d4,cdi,Crédit Immobilier,Maladie,25/08/2024,2024-08-29,5,Y,
f6e7ff7af9d4,CDI,Crédit Immobilier,CP,26-06-2025,05/07/2025,10,1,A régulariser
f6e7ff7af9d4,cdi,Crédit Immobilier,Maladie,2025-06-11,14/06/2025,4,1,A régulariser
f6e7ff7af9d4,cdi,Crédit Immobilier,RTT,03/03/2025,03.03.2025,1,1,URGENT
f6e7ff7af9d4,cdi,Crédit Immobilier,FORMATION,2024-08-03,07.08.2024,5,O,URGENT
f6e7ff7af9d4,cdi,,Congé Payé,19/09/25,25.09.2025,7,OUI,Certificat fourni
f6e7ff7af9d4,cdi,Crédit Immobilier,MALADIE,02/23/2024,23-02-2024,1,Y,
f6e7ff7af9d4,CDI,Crédit Immobilier,MALADIE,04-03-2026,2026-03-08,5,O,A régulariser
f6e7ff7af9d4,CDI,Crédit Immobilier,Maladie,2026-03-07,2026-03-11,5,O,URGENT
f6e7ff7af9d4,cdi,Crédit Immobilier,Congé Payé,04/22/2026,01-05-2026,10,OUI,URGENT
f6e7ff7af9d4,cdi,Crédit Immobilier,Formation CFA,03/04/2024,06/04/2024,4,1,A régulariser
f6e7ff7af9d4,CDI,Crédit Immobilier,Maladie,20/06/2025,06/24/2025,5,1,
f6e7ff7af9d4,cdi,Crédit Immobilier,Congé Payé,2025-04-20,28-04-2025,9,NON,RAS
f6e7ff7af9d4,CDI,Crédit Immobilier,rtt,2025-05-09,09/05/2025,1,Y,Validé manager
f6e7ff7af9d4,cdi,Crédit Immobilier,Congé Payé,22-06-2025,26/06/2025,5,0,A régulariser
f6e7ff7af9d4,cdi,Crédit Immobilier,CONGE_PAYE,23/05/25,01/06/2025,10,Y,RAS
f6e7ff7af9d4,cdi,Crédit Immobilier,CONGE_PAYE,07-04-2024,12-04-2024,6,N,Certificat fourni
f6e7ff7af9d4,cdi,Crédit Immobilier,Maladie,20.01.2026,22-01-2026,3,Y,
f6e7ff7af9d4,cdi,Crédit Immobilier,Formation,17.10.2024,21-10-2024,5,0,URGENT
f6e7ff7af9d4,CDI,Crédit Immobilier,RTT,17.05.2026,05/17/2026,1,NON,RAS
8d9565b51e23,CDD,Crédit Immobilier,RTT,20-04-2024,20-04-2024,1,Y,RAS
8d9565b51e23,cdd,Crédit Immobilier,Absent,02/20/2024,20/02/2024,1,NON,Certificat fourni
8d9565b51e23,CDD,Crédit Immobilier,rtt,25-04-2024,25-04-2024,1,1,URGENT
8d9565b51e23,cdd,Crédit Immobilier,CONGE_PAYE,22/04/2024,29/04/24,8,N,En attente validation
8d9565b51e23,cdd,Crédit Immobilier,CONGE_PAYE,15/01/2024,20/01/24,6,O,Certificat fourni
8d9565b51e23,CDD,Crédit Immobilier,Formation,14/05/24,2024-05-13,2,1,Validé manager
8d9565b51e23,cdd,Crédit Immobilier,MALADIE,01-01-2024,2024-01-02,2,NON,
8d9565b51e23,CDD,Crédit Immobilier,CONGE_PAYE,01/19/2024,01/27/2024,9,N,RAS
8d9565b51e23,CDD,Crédit Immobilier,CONGE_PAYE,2024-02-05,12/02/2024,8,Y,
8d9565b51e23,CDD,Crédit Immobilier,CP,04-01-2024,10-01-2024,7,OUI,En attente validation
8d9565b51e23,cdd,Crédit Immobilier,RTT,15.06.2024,15/06/24,1,1,
8d9565b51e23,cdd,Crédit Immobilier,CP,04/27/2024,2024-05-01,5,N,Certificat fourni
8d9565b51e23,cdd,Crédit Immobilier,MALADIE,13/04/2024,13.04.2024,1,Y,
8d9565b51e23,CDD,Crédit Immobilier,FORMATION,26.05.2024,30.05.2024,5,Y,
8d9565b51e23,cdd,Crédit Immobilier,RTT,28.01.2024,28/01/2024,1,OUI,RAS
8d9565b51e23,CDD,Crédit Immobilier,Formation,22-03-2024,03/23/2024,2,0,Validé manager
8d9565b51e23,cdd,Crédit Immobilier,RTT,2024-06-06,06.06.2024,1,O,A régulariser
8d9565b51e23,CDD,Crédit Immobilier,CP,03/28/2024,2024-04-02,6,NON,A régulariser
8d9565b51e23,CDD,Crédit Immobilier,rtt,05/28/2024,28/05/24,1,Y,RAS
8d9565b51e23,CDD,Crédit Immobilier,CP,08-03-2024,16/03/2024,9,N,Certificat fourni
8d9565b51e23,CDD,Crédit Immobilier,Maladie,01/22/2024,2024-01-25,4,N,
8d9565b51e23,cdd,Crédit Immobilier,Maladie,12/02/2024,14/02/24,3,0,Validé manager
8d9565b51e23,cdd,Crédit Immobilier,Formation CFA,2024-03-28,2024-03-29,2,N,RAS
8d9565b51e23,CDD,Crédit Immobilier,MALADIE,2024-03-18,22/03/2024,5,NON,RAS
8d9565b51e23,cdd,Crédit Immobilier,Formation,02/20/2024,02/23/2024,4,0,En attente validation
8d9565b51e23,CDD,Crédit Immobilier,RTT,16-05-2024,2024-05-16,1,0,RAS
8d9565b51e23,CDD,Crédit Immobilier,CONGE_PAYE,2024-01-27,2024-02-01,6,O,Certificat fourni
8d9565b51e23,cdd,Crédit Immobilier,CP,12.06.2024,20/06/2024,9,1,
48508d1b1541,alternant,Recouvrement,Maladie,2025-09-04,04-09-2025,1,O,
48508d1b1541,Alternant,Recouvrement,Formation CFA,28/06/24,02/07/2024,5,0,Certificat fourni
48508d1b1541,alternant,Recouvrement,CP,2025-10-12,17/10/2025,6,0,Validé manager
48508d1b1541,alternant,Recouvrement,rtt,25/11/2025,25/11/2025,1,O,En attente validation
48508d1b1541,alternant,Recouvrement,Formation,24/07/24,27/07/2024,4,N,
48508d1b1541,alternant,Recouvrement,RTT,27/04/2025,04/27/2025,1,N,Certificat fourni
48508d1b1541,Alternant,Recouvrement,RTT,28.01.2025,28/01/2025,1,N,En attente validation
48508d1b1541,alternant,Recouvrement,FORMATION,27/03/2025,03/28/2025,2,NON,A régulariser
48508d1b1541,Alternant,Recouvrement,RTT,27/12/2024,27.12.2024,1,0,Certificat fourni
48508d1b1541,Alternant,Recouvrement,RTT,15-03-2025,2025-03-15,1,N,RAS
48508d1b1541,alternant,Recouvrement,CP,14/05/25,05/18/2025,5,Y,A régulariser
48508d1b1541,Alternant,Recouvrement,CP,26/10/24,31-10-2024,6,N,Certificat fourni
48508d1b1541,alternant,Recouvrement,CP,13/07/2024,18/07/2024,6,0,RAS
48508d1b1541,alternant,Recouvrement,CONGE_PAYE,29-06-2024,2024-07-06,8,NON,URGENT
48508d1b1541,Alternant,Recouvrement,rtt,01.08.2024,2024-08-01,1,NON,Validé manager
48508d1b1541,alternant,Recouvrement,RTT,15.09.2024,15/09/2024,1,OUI,Validé manager
48508d1b1541,Alternant,Recouvrement,CP,01/29/2025,06-02-2025,9,O,En attente validation
48508d1b1541,Alternant,Recouvrement,MALADIE,01-07-2024,05.07.2024,5,N,Validé manager
48508d1b1541,Alternant,Recouvrement,Congé Payé,26-08-2024,2024-09-03,9,NON,En attente validation
48508d1b1541,alternant,Recouvrement,rtt,08.03.2025,08/03/2025,1,1,Certificat fourni
48508d1b1541,alternant,Recouvrement,Maladie,21/06/2025,25.06.2025,5,O,
48508d1b1541,alternant,Recouvrement,Formation,11.05.2025,15.05.2025,5,OUI,A régulariser
48508d1b1541,Alternant,Recouvrement,CP,2024-07-25,03/08/2024,10,O,A régulariser
48508d1b1541,alternant,Recouvrement,Formation,27.05.2024,30/05/24,4,NON,A régulariser
48508d1b1541,alternant,Recouvrement,rtt,25/06/2025,25.06.2025,1,1,Certificat fourni
48508d1b1541,Alternant,Recouvrement,CONGE_PAYE,25.11.2024,2024-12-01,7,0,Certificat fourni
48508d1b1541,alternant,Recouvrement,CONGE_PAYE,08/26/2024,30.08.2024,5,0,En attente validation
48508d1b1541,alternant,Recouvrement,Maladie,2025-10-30,2025-11-01,3,Y,Certificat fourni
48508d1b1541,alternant,Recouvrement,CP,06/12/2025,2025-12-13,8,0,A régulariser
48508d1b1541,Alternant,Recouvrement,rtt,17.12.2024,17/12/24,1,N,A régulariser
48508d1b1541,alternant,Recouvrement,RTT,2024-09-23,23/09/24,1,0,A régulariser
48508d1b1541,alternant,Recouvrement,RTT,27/07/25,27/07/25,1,OUI,Validé manager
8d5da99add9f,cdi,Conformité KYC,Formation,12/29/2024,2024-12-30,2,Y,A régulariser
8d5da99add9f,CDI,Conformité KYC,CP,04/02/2026,12-02-2026,9,O,RAS
8d5da99add9f,cdi,Conformité KYC,CONGE_PAYE,10-04-2024,14-04-2024,5,O,Certificat fourni
8d5da99add9f,cdi,Conformité KYC,Formation,26-08-2024,28.08.2024,3,1,Validé manager
8d5da99add9f,cdi,Conformité KYC,Congé Payé,2025-01-14,01/21/2025,8,NON,RAS
8d5da99add9f,CDI,Conformité KYC,rtt,28/04/2026,28.04.2026,1,O,Certificat fourni
8d5da99add9f,cdi,Conformité KYC,RTT,26/08/2025,26-08-2025,1,NON,En attente validation
8d5da99add9f,cdi,Conformité KYC,MALADIE,11-07-2025,13/07/2025,3,1,Certificat fourni
8d5da99add9f,CDI,Conformité KYC,MALADIE,05-02-2024,07-02-2024,3,Y,Certificat fourni
8d5da99add9f,CDI,Conformité KYC,Congé Payé,08-01-2026,2026-01-12,5,NON,
8d5da99add9f,CDI,Conformité KYC,CONGE_PAYE,15.10.2025,19/10/25,5,OUI,
8d5da99add9f,cdi,Conformité KYC,Formation,08/26/2024,28.08.2024,3,0,
8d5da99add9f,CDI,Conformité KYC,Maladie,02/15/2026,2026-02-15,1,O,
8d5da99add9f,CDI,,RTT,2026-05-21,17-05-2026,1,1,
8d5da99add9f,cdi,Conformité KYC,RTT,2024-06-06,06/06/2024,1,OUI,RAS
8d5da99add9f,cdi,Conformité KYC,Congé Payé,11/11/2025,19/11/2025,9,0,
8d5da99add9f,CDI,Conformité KYC,Absent,03.02.2026,03.02.2026,1,Y,A régulariser
8d5da99add9f,CDI,Conformité KYC,Formation,2025-05-02,2025-05-06,5,0,RAS
8d5da99add9f,CDI,Conformité KYC,CP,01-11-2024,05/11/2024,5,Y,
8d5da99add9f,cdi,Conformité KYC,RTT,04-03-2025,04.03.2025,1,Y,Certificat fourni
8d5da99add9f,cdi,Conformité KYC,Formation CFA,16/12/24,12/17/2024,2,Y,RAS
8d5da99add9f,cdi,Conformité KYC,Congé Payé,23.04.2024,28.04.2024,6,OUI,Certificat fourni
8d5da99add9f,CDI,Conformité KYC,FORMATION,24/05/25,28-05-2025,5,1,
8d5da99add9f,cdi,Conformité KYC,FORMATION,12/12/2025,15.12.2025,4,OUI,RAS
8d5da99add9f,CDI,Conformité KYC,Congé Payé,09-04-2024,2024-04-17,9,1,
29ac0afb44b0,cdd,Crédit Immobilier,FORMATION,2024-10-26,2024-10-29,4,OUI,Validé manager
29ac0afb44b0,cdd,Crédit Immobilier,RTT,24-07-2024,07/24/2024,1,1,Certificat fourni
29ac0afb44b0,cdd,Crédit Immobilier,rtt,24.03.2024,03/24/2024,1,OUI,URGENT
29ac0afb44b0,cdd,Crédit Immobilier,Formation CFA,24/07/2024,25/07/24,2,O,RAS
29ac0afb44b0,CDD,Crédit Immobilier,Formation CFA,27-09-2024,30.09.2024,-1,NON,En attente validation
29ac0afb44b0,cdd,Crédit Immobilier,MALADIE,27/07/24,28/07/24,2,N,
29ac0afb44b0,cdd,Crédit Immobilier,rtt,06/27/2024,27-06-2024,1,N,Validé manager
29ac0afb44b0,cdd,Crédit Immobilier,Maladie,19/01/2025,01/20/2025,2,Y,RAS
29ac0afb44b0,cdd,Crédit Immobilier,CONGE_PAYE,27/07/2024,04.08.2024,9,O,En attente validation
29ac0afb44b0,CDD,Crédit Immobilier,Formation CFA,05/27/2024,31.05.2024,5,N,RAS
29ac0afb44b0,cdd,Crédit Immobilier,RTT,25/11/2024,2024-11-25,1,Y,URGENT
29ac0afb44b0,cdd,Crédit Immobilier,CONGE_PAYE,2024-03-12,21.03.2024,10,1,
29ac0afb44b0,cdd,Crédit Immobilier,CP,13/12/24,21-12-2024,9,OUI,URGENT
29ac0afb44b0,cdd,Crédit Immobilier,CONGE_PAYE,06/06/2024,13/06/2024,8,Y,Validé manager
29ac0afb44b0,cdd,,RTT,2024-02-28,28-02-2024,1,Y,
29ac0afb44b0,cdd,Crédit Immobilier,CP,18.04.2024,22/04/24,5,N,Certificat fourni
29ac0afb44b0,cdd,Crédit Immobilier,CP,07.08.2024,11-08-2024,5,NON,En attente validation
29ac0afb44b0,CDD,Crédit Immobilier,Absent,26/01/2024,2024-01-26,1,NON,En attente validation
29ac0afb44b0,CDD,Crédit Immobilier,rtt,28-03-2024,03/28/2024,1,0,RAS
29ac0afb44b0,CDD,Crédit Immobilier,Congé Payé,25.11.2024,03/12/2024,9,0,RAS
29ac0afb44b0,CDD,Crédit Immobilier,Congé Payé,21/06/2024,29.06.2024,9,O,URGENT
29ac0afb44b0,cdd,Crédit Immobilier,Congé Payé,2025-01-31,04/02/2025,5,Y,RAS
29ac0afb44b0,cdd,Crédit Immobilier,Congé Payé,16.07.2024,21/07/24,6,O,
29ac0afb44b0,cdd,Crédit Immobilier,Congé Payé,05.05.2024,2024-05-13,9,0,En attente validation
29ac0afb44b0,CDD,Crédit Immobilier,CP,17/01/24,22/01/24,6,1,RAS
29ac0afb44b0,CDD,Crédit Immobilier,CP,2024-07-24,31/07/2024,8,NON,En attente validation
29ac0afb44b0,CDD,Crédit Immobilier,Congé Payé,2024-09-26,05-10-2024,10,0,RAS
29ac0afb44b0,CDD,,CP,02.10.2024,07/10/2024,6,O,
29ac0afb44b0,cdd,Crédit Immobilier,CONGE_PAYE,29.10.2024,05/11/2024,8,Y,Validé manager
29ac0afb44b0,CDD,Crédit Immobilier,MALADIE,07-07-2024,11-07-2024,5,O,RAS
29ac0afb44b0,cdd,Crédit Immobilier,rtt,25-02-2024,25-02-2024,1,NON,Validé manager
29ac0afb44b0,cdd,Crédit Immobilier,MALADIE,31-01-2024,03/02/2024,4,OUI,A régulariser
d54cf7e9aa35,CDI,Conformité KYC,CP,31/10/2024,05-11-2024,6,0,
d54cf7e9aa35,cdi,Conformité KYC,Formation,01/24/2025,26/01/2025,3,Y,
d54cf7e9aa35,cdi,Conformité KYC,CONGE_PAYE,2026-01-25,03/02/2026,10,O,A régulariser
d54cf7e9aa35,cdi,Conformité KYC,CONGE_PAYE,07.08.2025,16-08-2025,10,1,
d54cf7e9aa35,cdi,Conformité KYC,Formation CFA,24/05/24,26-05-2024,3,Y,Validé manager
d54cf7e9aa35,CDI,,CONGE_PAYE,02/03/2025,2025-03-08,7,OUI,A régulariser
d54cf7e9aa35,cdi,Conformité KYC,MALADIE,13/04/2025,15/04/2025,3,N,Validé manager
d54cf7e9aa35,CDI,Conformité KYC,MALADIE,11-09-2024,2024-09-15,5,N,
d54cf7e9aa35,cdi,Conformité KYC,CP,03/05/2025,30/04/2025,6,Y,Certificat fourni
d54cf7e9aa35,CDI,Conformité KYC,MALADIE,12/26/2024,2024-12-29,4,N,
d54cf7e9aa35,CDI,Conformité KYC,Maladie,01/31/2025,03-02-2025,4,N,Validé manager
d54cf7e9aa35,CDI,Conformité KYC,CONGE_PAYE,29-12-2025,02.01.2026,5,O,En attente validation
d54cf7e9aa35,cdi,Conformité KYC,Congé Payé,09.03.2024,14.03.2024,6,NON,Certificat fourni
d54cf7e9aa35,CDI,Conformité KYC,rtt,26/05/24,26/05/2024,1,NON,A régulariser
d54cf7e9aa35,CDI,Conformité KYC,FORMATION,25-05-2024,28-05-2024,4,OUI,En attente validation
d54cf7e9aa35,CDI,,RTT,31.05.2025,31/05/25,1,OUI,En attente validation
d54cf7e9aa35,cdi,Conformité KYC,RTT,26-08-2024,26/08/2024,1,0,Certificat fourni
d54cf7e9aa35,cdi,Conformité KYC,CP,23-09-2024,09/30/2024,8,1,Validé manager
d54cf7e9aa35,cdi,Conformité KYC,CONGE_PAYE,02/18/2025,22/02/2025,5,OUI,
d54cf7e9aa35,cdi,Conformité KYC,Absent,2025-06-17,06/17/2025,1,0,
